# header 	Uncorrected len	N (%)	len	GC (%)
>GPLIN_001626100	312	0.0	312	0.558
>GPLIN_001626200	291	0.0	291	0.478
>GPLIN_001626300	237	0.0	237	0.439
>GPLIN_001283900	207	0.0	207	0.454
>GPLIN_001284000	1380	0.0	1380	0.591
>GPLIN_001626400	504	0.0	504	0.512
>GPLIN_001626500	207	0.0	207	0.488
>GPLIN_001626600	450	0.0	450	0.569
>GPLIN_001284100	63	0.0	63	0.365
>GPLIN_001284200	2319	0.0	2319	0.486
>GPLIN_001284300	243	0.0	243	0.416
>GPLIN_001284400	231	0.0	231	0.489
>GPLIN_001284500	906	0.0011	905	0.443
>GPLIN_001626700	285	0.0	285	0.547
>GPLIN_001626800	168	0.0	168	0.512
>GPLIN_001626900	354	0.0	354	0.514
>GPLIN_001627000	477	0.0	477	0.568
>GPLIN_001627100	72	0.0	72	0.444
>GPLIN_001627200	45	0.0	45	0.422
>GPLIN_000380800	348	0.0	348	0.42
>GPLIN_000380900	1155	0.0	1155	0.507
>GPLIN_000381000	855	0.0	855	0.554
>GPLIN_000381100	543	0.0	543	0.527
>GPLIN_000381200	1416	0.0	1416	0.59
>GPLIN_000381300	1077	0.0	1077	0.564
>GPLIN_000381400	366	0.0	366	0.544
>GPLIN_000381500	267	0.0	267	0.513
>GPLIN_000381600	6069	0.0	6069	0.623
>GPLIN_000381700	1659	0.0	1659	0.59
>GPLIN_000381800	1974	0.0	1974	0.586
>GPLIN_000381900	879	0.0	879	0.463
>GPLIN_000382000	363	0.0	363	0.485
>GPLIN_000382100	627	0.0	627	0.4
>GPLIN_000382200	1647	0.0	1647	0.531
>GPLIN_000382300	315	0.0	315	0.59
>GPLIN_000382400	699	0.0	699	0.518
>GPLIN_000382500	1398	0.0	1398	0.441
>GPLIN_000382600	534	0.0	534	0.489
>GPLIN_000382700	315	0.0	315	0.467
>GPLIN_000382800	564	0.0	564	0.394
>GPLIN_000382900	1416	0.0	1416	0.385
>GPLIN_000383000	669	0.0	669	0.469
>GPLIN_000383100	384	0.0	384	0.484
>GPLIN_000383200	3201	0.0	3201	0.599
>GPLIN_000383300	2013	0.0	2013	0.525
>GPLIN_000383400	468	0.0	468	0.56
>GPLIN_000383500	759	0.0	759	0.435
>GPLIN_001284600	1806	0.000554	1805	0.529
>GPLIN_001284700	495	0.0	495	0.644
>GPLIN_001284800	552	0.0	552	0.531
>GPLIN_001284900	942	0.0	942	0.588
>GPLIN_001627300	708	0.0	708	0.513
>GPLIN_001285000	1218	0.0	1218	0.537
>GPLIN_001285100	1209	0.0	1209	0.526
>GPLIN_001285200	996	0.0	996	0.52
>GPLIN_001285300	381	0.0	381	0.501
>GPLIN_001285400	519	0.0	519	0.511
>GPLIN_001285500	1623	0.0	1623	0.53
>GPLIN_001285600	390	0.0	390	0.528
>GPLIN_001285700	525	0.0	525	0.543
>GPLIN_001285800	387	0.0	387	0.512
>GPLIN_001285900	267	0.0	267	0.517
>GPLIN_001286000	1038	0.0	1038	0.546
>GPLIN_001627400	309	0.0	309	0.528
>GPLIN_001627500	429	0.0	429	0.52
>GPLIN_001286100	648	0.0	648	0.478
>GPLIN_001286200	210	0.0	210	0.581
>GPLIN_001286300	300	0.0	300	0.43
>GPLIN_001286400	234	0.0	234	0.534
>GPLIN_001286500	363	0.0	363	0.471
>GPLIN_001286600	453	0.0	453	0.543
>GPLIN_001286700	912	0.0	912	0.525
>GPLIN_001286800	336	0.0	336	0.488
>GPLIN_001286900	372	0.0	372	0.403
>GPLIN_001287000	291	0.0	291	0.512
>GPLIN_001627600	246	0.0	246	0.504
>GPLIN_001627700	138	0.0	138	0.384
>GPLIN_001627800	294	0.0	294	0.466
>GPLIN_001287100	7059	0.0	7059	0.505
>GPLIN_001287200	2019	0.0	2019	0.495
>GPLIN_001627900	378	0.0	378	0.529
>GPLIN_001287300	300	0.0	300	0.473
>GPLIN_001287400	1041	0.0	1041	0.573
>GPLIN_001287500	1416	0.0	1416	0.535
>GPLIN_001287600	438	0.0	438	0.454
>GPLIN_001628000	465	0.0	465	0.508
>GPLIN_001287700	231	0.0	231	0.545
>GPLIN_001287800	1353	0.0	1353	0.467
>GPLIN_001287900	2583	0.0	2583	0.553
>GPLIN_001288000	1608	0.0	1608	0.575
>GPLIN_001288100	492	0.0	492	0.53
>GPLIN_001628100	276	0.0	276	0.543
>GPLIN_001628200	324	0.0	324	0.481
>GPLIN_001288200	1392	0.0	1392	0.468
>GPLIN_001628300	666	0.0	666	0.514
>GPLIN_001628400	327	0.0	327	0.56
>GPLIN_001628500	228	0.0	228	0.614
>GPLIN_001288300	1236	0.000809	1235	0.578
>GPLIN_001288400	378	0.0	378	0.524
>GPLIN_001288500	2850	0.0	2850	0.597
>GPLIN_001288600	2634	0.00038	2633	0.573
>GPLIN_001288700	600	0.0	600	0.523
>GPLIN_001288800	579	0.0	579	0.496
>GPLIN_001288900	2673	0.000374	2672	0.537
>GPLIN_001628600	474	0.0	474	0.498
>GPLIN_001289000	342	0.0	342	0.398
>GPLIN_001289100	264	0.0	264	0.523
>GPLIN_001289200	573	0.0	573	0.433
>GPLIN_001289300	2676	0.0	2676	0.469
>GPLIN_001628700	111	0.0	111	0.441
>GPLIN_001628800	645	0.0	645	0.491
>GPLIN_000383600	1188	0.0	1188	0.559
>GPLIN_000383700	540	0.0	540	0.522
>GPLIN_000383800	396	0.0	396	0.513
>GPLIN_000383900	810	0.0	810	0.39
>GPLIN_000384000	1083	0.0	1083	0.413
>GPLIN_000384100	288	0.0	288	0.483
>GPLIN_000384200	1371	0.0	1371	0.611
>GPLIN_000384300	1236	0.0	1236	0.53
>GPLIN_000384400	690	0.0	690	0.57
>GPLIN_000384500	1692	0.0	1692	0.475
>GPLIN_000384600	1119	0.0	1119	0.49
>GPLIN_000384700	549	0.0	549	0.537
>GPLIN_000384800	5934	0.0	5934	0.518
>GPLIN_000384900	249	0.0	249	0.554
>GPLIN_000385000	531	0.0	531	0.467
>GPLIN_000385100	540	0.0	540	0.498
>GPLIN_000385200	354	0.0	354	0.46
>GPLIN_000385300	888	0.0	888	0.505
>GPLIN_000385400	2835	0.000705	2833	0.481
>GPLIN_000385500	5229	0.0	5229	0.471
>GPLIN_000385600	588	0.0	588	0.434
>GPLIN_001628900	423	0.0	423	0.572
>GPLIN_001629000	333	0.0	333	0.625
>GPLIN_001629100	471	0.0	471	0.505
>GPLIN_001289400	510	0.0	510	0.496
>GPLIN_001289500	621	0.0	621	0.499
>GPLIN_001289600	1008	0.0	1008	0.472
>GPLIN_001289700	1143	0.0	1143	0.521
>GPLIN_001289800	1044	0.0	1044	0.534
>GPLIN_001289900	618	0.0	618	0.469
>GPLIN_001290000	336	0.0	336	0.568
>GPLIN_001290100	201	0.0	201	0.493
>GPLIN_001290200	783	0.0	783	0.503
>GPLIN_001629200	477	0.0	477	0.566
>GPLIN_001629300	468	0.0	468	0.517
>GPLIN_001629400	486	0.0	486	0.63
>GPLIN_001290300	378	0.0	378	0.452
>GPLIN_001290400	4194	0.0	4194	0.513
>GPLIN_001290500	1986	0.0	1986	0.525
>GPLIN_001290600	1050	0.0	1050	0.484
>GPLIN_001290700	1374	0.0	1374	0.514
>GPLIN_001290800	807	0.0	807	0.569
>GPLIN_001290900	603	0.0	603	0.537
>GPLIN_001629500	126	0.0	126	0.532
>GPLIN_001629600	369	0.0	369	0.509
>GPLIN_001629700	630	0.0	630	0.595
>GPLIN_001629800	318	0.0	318	0.5
>GPLIN_001629900	465	0.0	465	0.591
>GPLIN_001630000	228	0.0	228	0.579
>GPLIN_001630100	435	0.0	435	0.513
>GPLIN_001291000	4095	0.0	4095	0.556
>GPLIN_001291100	432	0.0	432	0.544
>GPLIN_001630200	234	0.0	234	0.496
>GPLIN_001630300	225	0.0	225	0.591
>GPLIN_001291200	753	0.0	753	0.475
>GPLIN_001291300	372	0.0	372	0.422
>GPLIN_001291400	1335	0.0	1335	0.583
>GPLIN_001291500	699	0.0	699	0.577
>GPLIN_001291600	672	0.0	672	0.601
>GPLIN_001291700	1872	0.0	1872	0.546
>GPLIN_001291800	882	0.0	882	0.543
>GPLIN_001291900	786	0.0	786	0.504
>GPLIN_001292000	1137	0.0	1137	0.504
>GPLIN_001292100	483	0.0	483	0.522
>GPLIN_001292200	240	0.0	240	0.471
>GPLIN_001630400	90	0.0	90	0.411
>GPLIN_001292300	399	0.0	399	0.551
>GPLIN_001292400	1512	0.0	1512	0.48
>GPLIN_001292500	1689	0.000592	1688	0.568
>GPLIN_001292600	300	0.0	300	0.573
>GPLIN_001292700	969	0.00103	968	0.522
>GPLIN_001630500	309	0.0	309	0.547
>GPLIN_001630600	543	0.0	543	0.488
>GPLIN_000385700	930	0.0	930	0.504
>GPLIN_000385800	1203	0.0	1203	0.477
>GPLIN_000385900	465	0.0	465	0.497
>GPLIN_000386000	1755	0.0	1755	0.495
>GPLIN_000386100	321	0.0	321	0.489
>GPLIN_000386200	513	0.0	513	0.53
>GPLIN_000386300	1470	0.0	1470	0.52
>GPLIN_000386400	429	0.0	429	0.531
>GPLIN_000386500	813	0.0	813	0.637
>GPLIN_000386600	693	0.0	693	0.576
>GPLIN_000386700	2478	0.0	2478	0.49
>GPLIN_000386800	435	0.0	435	0.547
>GPLIN_000386900	363	0.0	363	0.507
>GPLIN_000387000	4056	0.0	4056	0.544
>GPLIN_000387100	1341	0.0	1341	0.57
>GPLIN_000387200	1206	0.000829	1205	0.578
>GPLIN_000387300	2670	0.000375	2669	0.519
>GPLIN_000387400	846	0.0	846	0.489
>GPLIN_000387500	651	0.0	651	0.435
>GPLIN_000387600	1698	0.0	1698	0.562
>GPLIN_000387700	339	0.0	339	0.448
>GPLIN_000387800	435	0.0	435	0.54
>GPLIN_000387900	462	0.0	462	0.53
>GPLIN_000388000	807	0.0	807	0.524
>GPLIN_000388100	2634	0.0	2634	0.497
>GPLIN_000388200	1272	0.0	1272	0.437
>GPLIN_000388300	351	0.0	351	0.538
>GPLIN_001292800	846	0.0	846	0.47
>GPLIN_001292900	654	0.0	654	0.468
>GPLIN_001293000	324	0.0	324	0.491
>GPLIN_001630700	399	0.0	399	0.549
>GPLIN_001630800	447	0.0	447	0.526
>GPLIN_001630900	561	0.0	561	0.492
>GPLIN_001631000	282	0.0	282	0.571
>GPLIN_001631100	873	0.0	873	0.54
>GPLIN_001631200	435	0.0	435	0.674
>GPLIN_001293100	411	0.0	411	0.504
>GPLIN_001293200	249	0.0	249	0.486
>GPLIN_001293300	1008	0.0	1008	0.502
>GPLIN_001293400	459	0.0	459	0.536
>GPLIN_001293500	546	0.0	546	0.507
>GPLIN_001293600	675	0.0	675	0.529
>GPLIN_001631300	180	0.0	180	0.567
>GPLIN_001293700	1416	0.0	1416	0.537
>GPLIN_001293800	1638	0.0	1638	0.546
>GPLIN_001293900	393	0.0	393	0.618
>GPLIN_001294000	750	0.0	750	0.557
>GPLIN_001294100	567	0.0	567	0.418
>GPLIN_001294200	1038	0.0	1038	0.453
>GPLIN_001294300	3135	0.0	3135	0.569
>GPLIN_001294400	522	0.0	522	0.515
>GPLIN_001294500	702	0.0	702	0.501
>GPLIN_001631400	237	0.0	237	0.473
>GPLIN_001294600	282	0.0	282	0.5
>GPLIN_001294700	906	0.0	906	0.462
>GPLIN_001294800	348	0.0	348	0.592
>GPLIN_001294900	1023	0.0	1023	0.578
>GPLIN_001295000	240	0.0	240	0.588
>GPLIN_001295100	573	0.0	573	0.574
>GPLIN_001631500	294	0.0	294	0.534
>GPLIN_001295200	423	0.0	423	0.537
>GPLIN_001631600	141	0.0	141	0.56
>GPLIN_001295300	690	0.0	690	0.529
>GPLIN_001295400	447	0.0	447	0.55
>GPLIN_001295500	1134	0.0	1134	0.496
>GPLIN_001295600	1011	0.0	1011	0.488
>GPLIN_001631700	72	0.0	72	0.333
>GPLIN_001631800	240	0.0	240	0.542
>GPLIN_000388400	852	0.0	852	0.527
>GPLIN_000388500	684	0.0	684	0.624
>GPLIN_000388600	225	0.0	225	0.596
>GPLIN_000388700	429	0.0	429	0.476
>GPLIN_000388800	327	0.0	327	0.419
>GPLIN_000388900	1308	0.00459	1302	0.528
>GPLIN_000389000	783	0.0	783	0.526
>GPLIN_000389100	4437	0.0	4437	0.531
>GPLIN_000389200	1302	0.0	1302	0.478
>GPLIN_000389300	786	0.0	786	0.448
>GPLIN_000389400	303	0.0	303	0.531
>GPLIN_000389500	411	0.0	411	0.436
>GPLIN_000389600	291	0.0	291	0.464
>GPLIN_000389700	1062	0.0	1062	0.434
>GPLIN_000389800	1044	0.0	1044	0.465
>GPLIN_000389900	315	0.0	315	0.565
>GPLIN_000390000	591	0.00169	590	0.52
>GPLIN_000390100	906	0.0	906	0.494
>GPLIN_000390200	984	0.0	984	0.457
>GPLIN_000390300	756	0.0	756	0.467
>GPLIN_000390400	561	0.0	561	0.551
>GPLIN_001631900	921	0.0	921	0.545
>GPLIN_001632000	306	0.0	306	0.608
>GPLIN_001632100	270	0.0	270	0.519
>GPLIN_001295700	1077	0.0	1077	0.551
>GPLIN_001295800	246	0.0	246	0.565
>GPLIN_001295900	924	0.0	924	0.518
>GPLIN_001296000	48	0.0	48	0.5
>GPLIN_001296100	852	0.0	852	0.464
>GPLIN_001296200	723	0.0	723	0.473
>GPLIN_001296300	390	0.0	390	0.541
>GPLIN_001296400	381	0.0	381	0.538
>GPLIN_001296500	243	0.0	243	0.531
>GPLIN_001296600	378	0.0	378	0.545
>GPLIN_001632200	330	0.0	330	0.482
>GPLIN_001296700	837	0.0	837	0.49
>GPLIN_001296800	2097	0.0	2097	0.471
>GPLIN_001296900	489	0.0	489	0.458
>GPLIN_001632300	252	0.0	252	0.567
>GPLIN_001632400	246	0.0	246	0.541
>GPLIN_001297000	723	0.0	723	0.548
>GPLIN_001632500	609	0.0	609	0.575
>GPLIN_001632600	264	0.0	264	0.568
>GPLIN_001632700	435	0.0	435	0.49
>GPLIN_001632800	144	0.0	144	0.472
>GPLIN_001632900	612	0.0	612	0.585
>GPLIN_001633000	138	0.0	138	0.594
>GPLIN_001633100	420	0.0	420	0.6
>GPLIN_001297100	915	0.0	915	0.544
>GPLIN_001297200	1113	0.0	1113	0.473
>GPLIN_001633200	234	0.0	234	0.449
>GPLIN_001633300	57	0.0	57	0.614
>GPLIN_001633400	168	0.0	168	0.524
>GPLIN_001633500	342	0.0	342	0.605
>GPLIN_001633600	405	0.0	405	0.536
>GPLIN_001297300	1098	0.0	1098	0.497
>GPLIN_001633700	117	0.0	117	0.556
>GPLIN_001633800	369	0.0	369	0.558
>GPLIN_000390500	429	0.0	429	0.48
>GPLIN_000390600	513	0.0	513	0.544
>GPLIN_000390700	210	0.0	210	0.524
>GPLIN_001633900	504	0.0	504	0.575
>GPLIN_001634000	402	0.0	402	0.41
>GPLIN_001634100	171	0.0	171	0.444
>GPLIN_001634200	564	0.0	564	0.56
>GPLIN_001634300	441	0.0	441	0.531
>GPLIN_001634400	366	0.0	366	0.5
>GPLIN_001297400	945	0.0	945	0.443
>GPLIN_001297500	249	0.0	249	0.422
>GPLIN_001297600	1446	0.0	1446	0.499
>GPLIN_001297700	489	0.0	489	0.399
>GPLIN_001297800	666	0.0	666	0.565
>GPLIN_001297900	687	0.0	687	0.466
>GPLIN_001634500	339	0.0	339	0.478
>GPLIN_001634600	372	0.0	372	0.495
>GPLIN_001634700	414	0.0	414	0.662
>GPLIN_001634800	621	0.0	621	0.507
>GPLIN_001634900	258	0.0	258	0.516
>GPLIN_001635000	132	0.0	132	0.508
>GPLIN_001635100	420	0.0	420	0.474
>GPLIN_001635200	276	0.0	276	0.525
>GPLIN_001298000	342	0.0	342	0.442
>GPLIN_001298100	999	0.0	999	0.534
>GPLIN_001635300	339	0.0	339	0.572
>GPLIN_001635400	291	0.0	291	0.663
>GPLIN_001635500	585	0.0	585	0.54
>GPLIN_001298200	399	0.0	399	0.479
>GPLIN_001298300	2826	0.0	2826	0.541
>GPLIN_001298400	2007	0.0	2007	0.512
>GPLIN_001635600	585	0.0	585	0.503
>GPLIN_001635700	465	0.0	465	0.527
>GPLIN_001635800	567	0.0	567	0.492
>GPLIN_001298500	2535	0.0	2535	0.546
>GPLIN_001298600	1284	0.0	1284	0.552
>GPLIN_001635900	255	0.0	255	0.357
>GPLIN_001636000	141	0.0	141	0.383
>GPLIN_001636100	288	0.0	288	0.465
>GPLIN_001298700	1332	0.0	1332	0.541
>GPLIN_001298800	2715	0.0	2715	0.548
>GPLIN_001298900	3108	0.0	3108	0.489
>GPLIN_001299000	1332	0.0	1332	0.544
>GPLIN_001636200	402	0.0	402	0.706
>GPLIN_001636300	360	0.0	360	0.528
>GPLIN_001636400	156	0.0	156	0.417
>GPLIN_001299100	1125	0.0	1125	0.471
>GPLIN_001636500	57	0.0	57	0.439
>GPLIN_000056900	1998	0.0	1998	0.473
>GPLIN_000057000	1131	0.0	1131	0.439
>GPLIN_000057100	618	0.0	618	0.472
>GPLIN_000057200	2985	0.0	2985	0.516
>GPLIN_000057300	3810	0.0	3810	0.565
>GPLIN_000057400	1713	0.0	1713	0.591
>GPLIN_000057500	858	0.0	858	0.604
>GPLIN_000057600	405	0.0	405	0.43
>GPLIN_000057700	504	0.0	504	0.502
>GPLIN_000057800	636	0.0	636	0.432
>GPLIN_000057900	399	0.0	399	0.449
>GPLIN_000058000	756	0.0	756	0.55
>GPLIN_000058100	864	0.0	864	0.545
>GPLIN_000058200	783	0.0	783	0.58
>GPLIN_000058300	1140	0.0	1140	0.532
>GPLIN_000058400	366	0.0	366	0.527
>GPLIN_000058500	372	0.0	372	0.462
>GPLIN_000058600	489	0.0	489	0.536
>GPLIN_000058700	297	0.0	297	0.582
>GPLIN_000058800	846	0.0	846	0.539
>GPLIN_000058900	1824	0.0	1824	0.52
>GPLIN_000059000	861	0.0	861	0.449
>GPLIN_000059100	2802	0.0	2802	0.568
>GPLIN_000059200	2028	0.0	2028	0.522
>GPLIN_000059300	480	0.0	480	0.454
>GPLIN_000059400	1788	0.0	1788	0.506
>GPLIN_000059500	843	0.0	843	0.517
>GPLIN_000059700	1080	0.0	1080	0.513
>GPLIN_000059800	717	0.0	717	0.51
>GPLIN_000059900	1800	0.0	1800	0.493
>GPLIN_000060000	1644	0.0	1644	0.602
>GPLIN_000060100	519	0.0	519	0.493
>GPLIN_000060200	252	0.0	252	0.508
>GPLIN_000060300	312	0.0	312	0.51
>GPLIN_000060400	945	0.0	945	0.446
>GPLIN_000060500	1005	0.0	1005	0.435
>GPLIN_000060600	762	0.0	762	0.554
>GPLIN_000060700	1704	0.0	1704	0.552
>GPLIN_000060800	573	0.0	573	0.524
>GPLIN_000060900	270	0.0	270	0.393
>GPLIN_000061000	279	0.0	279	0.391
>GPLIN_000061100	1164	0.0	1164	0.473
>GPLIN_000061200	1017	0.0	1017	0.454
>GPLIN_000061300	1683	0.0	1683	0.423
>GPLIN_000061400	2889	0.0	2889	0.399
>GPLIN_000061500	507	0.0	507	0.489
>GPLIN_000061600	1017	0.0	1017	0.523
>GPLIN_000061700	1710	0.000585	1709	0.514
>GPLIN_000061800	1575	0.0	1575	0.489
>GPLIN_000061900	810	0.0	810	0.577
>GPLIN_000062200	528	0.0	528	0.491
>GPLIN_000062300	1104	0.0	1104	0.541
>GPLIN_000062400	2106	0.0	2106	0.549
>GPLIN_000062500	954	0.0	954	0.604
>GPLIN_000062600	1986	0.0	1986	0.618
>GPLIN_000062700	402	0.0	402	0.572
>GPLIN_000062800	1383	0.0	1383	0.611
>GPLIN_000062900	210	0.0	210	0.557
>GPLIN_000063000	420	0.0	420	0.455
>GPLIN_000063100	1431	0.0	1431	0.381
>GPLIN_000063200	756	0.0	756	0.464
>GPLIN_000063300	507	0.0	507	0.408
>GPLIN_000063400	906	0.0	906	0.426
>GPLIN_000063500	1491	0.0	1491	0.527
>GPLIN_000063600	2046	0.0	2046	0.503
>GPLIN_000063700	1620	0.0	1620	0.451
>GPLIN_000063800	306	0.0	306	0.461
>GPLIN_000063900	528	0.0	528	0.494
>GPLIN_000064000	486	0.0	486	0.484
>GPLIN_000064100	312	0.0	312	0.433
>GPLIN_000064200	741	0.0	741	0.385
>GPLIN_000064300	999	0.0	999	0.472
>GPLIN_000064400	1044	0.0	1044	0.439
>GPLIN_000064500	513	0.0	513	0.425
>GPLIN_000064600	2286	0.0	2286	0.576
>GPLIN_000064700	1113	0.0	1113	0.543
>GPLIN_000064800	1119	0.0	1119	0.511
>GPLIN_000064900	1785	0.0	1785	0.519
>GPLIN_000065000	1200	0.0	1200	0.524
>GPLIN_000065100	2502	0.0	2502	0.535
>GPLIN_000390800	441	0.0	441	0.463
>GPLIN_000390900	300	0.0	300	0.507
>GPLIN_000391000	627	0.0	627	0.526
>GPLIN_000391100	231	0.0	231	0.502
>GPLIN_000391200	1485	0.0	1485	0.484
>GPLIN_000391300	1050	0.0	1050	0.47
>GPLIN_000391400	1650	0.0	1650	0.494
>GPLIN_000391500	399	0.0	399	0.516
>GPLIN_000391600	2496	0.0	2496	0.484
>GPLIN_000391700	1365	0.0	1365	0.536
>GPLIN_000391800	1620	0.0	1620	0.514
>GPLIN_000391900	2304	0.0	2304	0.546
>GPLIN_000392000	387	0.0	387	0.543
>GPLIN_000392100	750	0.0	750	0.568
>GPLIN_000392200	1005	0.0	1005	0.493
>GPLIN_000392300	3456	0.0	3456	0.573
>GPLIN_000392400	882	0.0	882	0.535
>GPLIN_000392600	387	0.0	387	0.475
>GPLIN_000392800	2349	0.0	2349	0.465
>GPLIN_000392900	444	0.0	444	0.556
>GPLIN_000393000	2058	0.0	2058	0.53
>GPLIN_000393100	786	0.0	786	0.518
>GPLIN_000393200	3615	0.0	3615	0.485
>GPLIN_000393300	978	0.0	978	0.462
>GPLIN_000393400	654	0.0	654	0.561
>GPLIN_000393500	789	0.0	789	0.452
>GPLIN_000393600	252	0.0	252	0.476
>GPLIN_000393700	543	0.0	543	0.46
>GPLIN_000393800	411	0.0	411	0.445
>GPLIN_000394000	1299	0.0	1299	0.516
>GPLIN_000394100	651	0.0	651	0.565
>GPLIN_000394300	969	0.0	969	0.601
>GPLIN_000394400	795	0.0	795	0.552
>GPLIN_000394500	792	0.0	792	0.53
>GPLIN_000394600	4521	0.0	4521	0.464
>GPLIN_000394800	462	0.0	462	0.517
>GPLIN_000394900	1380	0.0	1380	0.48
>GPLIN_000395000	1926	0.0	1926	0.474
>GPLIN_000395100	4473	0.0	4473	0.474
>GPLIN_000395300	4050	0.0	4050	0.519
>GPLIN_000395400	3297	0.0	3297	0.484
>GPLIN_000395500	831	0.0	831	0.564
>GPLIN_000395700	813	0.0	813	0.549
>GPLIN_000395800	816	0.0	816	0.51
>GPLIN_000395900	1056	0.0	1056	0.553
>GPLIN_000396000	1566	0.0	1566	0.531
>GPLIN_000396100	1080	0.0	1080	0.532
>GPLIN_001636600	408	0.0	408	0.512
>GPLIN_001636700	177	0.0	177	0.559
>GPLIN_001636800	303	0.0	303	0.475
>GPLIN_001636900	228	0.0	228	0.57
>GPLIN_001637000	234	0.0	234	0.466
>GPLIN_001637100	60	0.0	60	0.5
>GPLIN_001299200	432	0.0	432	0.604
>GPLIN_001299300	2454	0.0	2454	0.564
>GPLIN_001299400	795	0.0	795	0.532
>GPLIN_001299500	1242	0.0	1242	0.543
>GPLIN_001299600	270	0.0	270	0.6
>GPLIN_001637200	234	0.0	234	0.496
>GPLIN_001299700	393	0.0	393	0.491
>GPLIN_001299800	432	0.0	432	0.593
>GPLIN_001637300	96	0.0	96	0.469
>GPLIN_001637400	222	0.0	222	0.482
>GPLIN_001637500	258	0.0	258	0.609
>GPLIN_001637600	156	0.0	156	0.558
>GPLIN_001299900	528	0.0	528	0.513
>GPLIN_001300000	1254	0.0	1254	0.486
>GPLIN_001300100	384	0.0	384	0.51
>GPLIN_001300200	906	0.0	906	0.524
>GPLIN_001300300	210	0.0	210	0.548
>GPLIN_001300400	2781	0.0	2781	0.486
>GPLIN_001300500	708	0.0	708	0.472
>GPLIN_001300600	1074	0.0	1074	0.482
>GPLIN_001637700	333	0.0	333	0.526
>GPLIN_001637800	303	0.0	303	0.409
>GPLIN_001300700	2424	0.0	2424	0.549
>GPLIN_001300800	1143	0.0	1143	0.493
>GPLIN_001637900	387	0.0	387	0.638
>GPLIN_001638000	261	0.0	261	0.582
>GPLIN_001638100	564	0.0	564	0.553
>GPLIN_001300900	2778	0.0	2778	0.557
>GPLIN_001301000	810	0.0	810	0.593
>GPLIN_001301100	486	0.0	486	0.574
>GPLIN_001301200	3039	0.0	3039	0.564
>GPLIN_001638200	492	0.0	492	0.571
>GPLIN_001638300	150	0.0	150	0.58
>GPLIN_001638400	306	0.0	306	0.739
>GPLIN_001638500	126	0.0	126	0.484
>GPLIN_001638600	201	0.0	201	0.502
>GPLIN_001638700	285	0.0	285	0.488
>GPLIN_001638800	330	0.0	330	0.482
>GPLIN_001638900	336	0.0	336	0.494
>GPLIN_001639000	507	0.0	507	0.558
>GPLIN_001639100	279	0.0	279	0.423
>GPLIN_001639200	639	0.0	639	0.432
>GPLIN_001639300	138	0.0	138	0.478
>GPLIN_000396200	381	0.0	381	0.412
>GPLIN_000396300	549	0.0	549	0.588
>GPLIN_000396400	552	0.0	552	0.563
>GPLIN_000396500	897	0.0	897	0.513
>GPLIN_000396600	3771	0.0	3771	0.543
>GPLIN_000396700	3762	0.0	3762	0.537
>GPLIN_000396800	2853	0.0	2853	0.555
>GPLIN_000396900	1617	0.0	1617	0.477
>GPLIN_000397000	207	0.0	207	0.512
>GPLIN_000397100	1617	0.0	1617	0.503
>GPLIN_000397200	234	0.0	234	0.491
>GPLIN_000397300	924	0.0	924	0.522
>GPLIN_000397400	3093	0.0	3093	0.488
>GPLIN_000397500	1545	0.0	1545	0.507
>GPLIN_000397600	10629	0.0	10629	0.553
>GPLIN_000397700	339	0.0	339	0.59
>GPLIN_000397800	3282	0.0	3282	0.566
>GPLIN_000397900	4686	0.0	4686	0.563
>GPLIN_000398000	705	0.0	705	0.452
>GPLIN_000398100	2727	0.0	2727	0.528
>GPLIN_000398200	852	0.0	852	0.542
>GPLIN_000398300	621	0.0	621	0.465
>GPLIN_000398400	654	0.0	654	0.505
>GPLIN_000398500	225	0.0	225	0.489
>GPLIN_000398600	654	0.0	654	0.503
>GPLIN_000398700	4089	0.0	4089	0.572
>GPLIN_000398800	876	0.0	876	0.549
>GPLIN_000398900	4950	0.0	4950	0.579
>GPLIN_000399000	2781	0.0	2781	0.544
>GPLIN_000399100	936	0.0	936	0.457
>GPLIN_000399200	2574	0.0	2574	0.494
>GPLIN_000399300	3663	0.0	3663	0.549
>GPLIN_000399400	774	0.0	774	0.496
>GPLIN_000399500	483	0.0	483	0.559
>GPLIN_000399600	816	0.0	816	0.547
>GPLIN_000399700	474	0.0	474	0.46
>GPLIN_000399800	330	0.0	330	0.621
>GPLIN_000399900	1140	0.0	1140	0.616
>GPLIN_001301400	303	0.0	303	0.452
>GPLIN_001301500	2865	0.0	2865	0.536
>GPLIN_001301600	1239	0.0	1239	0.539
>GPLIN_001301700	1467	0.0	1467	0.571
>GPLIN_001301800	1932	0.00983	1913	0.508
>GPLIN_001301900	1308	0.0	1308	0.521
>GPLIN_001302000	1023	0.0	1023	0.488
>GPLIN_001639400	291	0.0	291	0.485
>GPLIN_001639500	276	0.0	276	0.446
>GPLIN_001302100	384	0.0	384	0.43
>GPLIN_001302200	1677	0.0	1677	0.445
>GPLIN_001639600	240	0.0	240	0.417
>GPLIN_001302300	609	0.0	609	0.351
>GPLIN_001302400	684	0.0	684	0.51
>GPLIN_001302500	525	0.0	525	0.549
>GPLIN_001639700	78	0.0	78	0.551
>GPLIN_001639800	66	0.0	66	0.515
>GPLIN_001639900	321	0.0	321	0.542
>GPLIN_001302600	1317	0.0	1317	0.516
