# header 	Uncorrected len	N (%)	len	GC (%)
>pathogens_Gpal_scaffold_6989	1134	0.0	1134	0.255
>pathogens_Gpal_scaffold_7803	1065	0.0	1065	0.361
>pathogens_Gpal_scaffold_5850	1256	0.0	1256	0.427
>pathogens_Gpal_scaffold_7729	1073	0.00186	1071	0.398
>pathogens_Gpal_scaffold_2352	4513	0.0	4513	0.47
>pathogens_Gpal_scaffold_6852	1141	0.0	1141	0.307
>pathogens_Gpal_scaffold_398	95047	0.178	78129	0.3
>pathogens_Gpal_scaffold_5695	1278	0.0	1278	0.391
>pathogens_Gpal_scaffold_8191	1040	0.0	1040	0.471
>pathogens_Gpal_scaffold_1301	17600	0.849	2652	0.308
>pathogens_Gpal_scaffold_4715	1480	0.0	1480	0.418
>pathogens_Gpal_scaffold_4	489919	0.252	366484	0.383
>pathogens_Gpal_scaffold_1517	11903	0.206	9450	0.377
>pathogens_Gpal_scaffold_1617	10389	0.0	10389	0.333
>pathogens_Gpal_scaffold_1478	12865	0.422	7440	0.41
>pathogens_Gpal_scaffold_3068	2731	0.0	2731	0.431
>pathogens_Gpal_scaffold_6412	1188	0.0	1188	0.306
>pathogens_Gpal_scaffold_981	29342	0.443	16358	0.359
>pathogens_Gpal_scaffold_3098	2670	0.0	2670	0.424
>pathogens_Gpal_scaffold_7863	1062	0.0	1062	0.232
>pathogens_Gpal_scaffold_7297	1100	0.0	1100	0.442
>pathogens_Gpal_scaffold_4467	1556	0.0	1556	0.324
>pathogens_Gpal_scaffold_3358	2297	0.0	2297	0.284
>pathogens_Gpal_scaffold_4356	1593	0.0	1593	0.424
>pathogens_Gpal_scaffold_8128	1043	0.0	1043	0.224
>pathogens_Gpal_scaffold_8641	1015	0.0	1015	0.339
>pathogens_Gpal_scaffold_8965	888	0.0	888	0.305
>pathogens_Gpal_scaffold_7229	1110	0.0	1110	0.483
>pathogens_Gpal_scaffold_2488	4023	0.000249	4022	0.334
>pathogens_Gpal_scaffold_2894	3070	0.0	3070	0.393
>pathogens_Gpal_scaffold_6066	1229	0.0	1229	0.376
>pathogens_Gpal_scaffold_4225	1653	0.0	1653	0.422
>pathogens_Gpal_scaffold_370	102391	0.12	90119	0.442
>pathogens_Gpal_scaffold_2633	3610	0.0285	3507	0.236
>pathogens_Gpal_scaffold_63	265085	0.106	236932	0.372
>pathogens_Gpal_scaffold_4473	1552	0.0	1552	0.262
>pathogens_Gpal_scaffold_3394	2261	0.0	2261	0.36
>pathogens_Gpal_scaffold_4550	1533	0.0	1533	0.42
>pathogens_Gpal_scaffold_3600	2062	0.0	2062	0.319
>pathogens_Gpal_scaffold_2206	5224	0.13	4546	0.255
>pathogens_Gpal_scaffold_5269	1349	0.0	1349	0.337
>pathogens_Gpal_scaffold_2916	3030	0.0805	2786	0.417
>pathogens_Gpal_scaffold_8603	1018	0.000982	1017	0.445
>pathogens_Gpal_scaffold_6571	1172	0.0	1172	0.332
>pathogens_Gpal_scaffold_8939	934	0.0	934	0.535
>pathogens_Gpal_scaffold_2530	3908	0.0	3908	0.28
>pathogens_Gpal_scaffold_7067	1124	0.0	1124	0.292
>pathogens_Gpal_scaffold_624	57137	0.0427	54697	0.411
>pathogens_Gpal_scaffold_3719	1948	0.0	1948	0.396
>pathogens_Gpal_scaffold_162	173588	0.0809	159548	0.411
>pathogens_Gpal_scaffold_1152	21802	0.0537	20631	0.421
>pathogens_Gpal_scaffold_8690	1012	0.0	1012	0.322
>pathogens_Gpal_scaffold_3255	2430	0.0	2430	0.41
>pathogens_Gpal_scaffold_6759	1152	0.0	1152	0.226
>pathogens_Gpal_scaffold_3593	2066	0.0	2066	0.276
>pathogens_Gpal_scaffold_6289	1199	0.0	1199	0.388
>pathogens_Gpal_scaffold_1902	7865	0.638	2844	0.382
>pathogens_Gpal_scaffold_220	146634	0.164	122536	0.337
>pathogens_Gpal_scaffold_3390	2261	0.0	2261	0.28
>pathogens_Gpal_scaffold_418	92047	0.174	76071	0.411
>pathogens_Gpal_scaffold_4289	1623	0.0	1623	0.252
>pathogens_Gpal_scaffold_5549	1302	0.0	1302	0.412
>pathogens_Gpal_scaffold_8	450657	0.158	379535	0.377
>pathogens_Gpal_scaffold_914	33105	0.221	25777	0.489
>pathogens_Gpal_scaffold_7624	1082	0.0	1082	0.248
>pathogens_Gpal_scaffold_3803	1886	0.0	1886	0.391
>pathogens_Gpal_scaffold_2491	4016	0.0	4016	0.242
>pathogens_Gpal_scaffold_3310	2352	0.000425	2351	0.439
>pathogens_Gpal_scaffold_8150	1043	0.0	1043	0.242
>pathogens_Gpal_scaffold_4239	1645	0.0	1645	0.348
>pathogens_Gpal_scaffold_4190	1668	0.0	1668	0.371
>pathogens_Gpal_scaffold_7939	1058	0.00945	1048	0.453
>pathogens_Gpal_scaffold_3262	2422	0.0	2422	0.377
>pathogens_Gpal_scaffold_8067	1048	0.0	1048	0.376
>pathogens_Gpal_scaffold_8164	1041	0.0	1041	0.261
>pathogens_Gpal_scaffold_4640	1506	0.00398	1500	0.399
>pathogens_Gpal_scaffold_3233	2467	0.000405	2466	0.459
>pathogens_Gpal_scaffold_3954	1782	0.0	1782	0.304
>pathogens_Gpal_scaffold_1462	13222	0.0116	13068	0.474
>pathogens_Gpal_scaffold_2010	6948	0.000144	6947	0.266
>pathogens_Gpal_scaffold_3630	2025	0.0	2025	0.24
>pathogens_Gpal_scaffold_4933	1422	0.0	1422	0.454
>pathogens_Gpal_scaffold_5116	1380	0.0	1380	0.349
>pathogens_Gpal_scaffold_1064	25331	0.0471	24138	0.294
>pathogens_Gpal_scaffold_8902	1000	0.0	1000	0.336
>pathogens_Gpal_scaffold_9098	633	0.0	633	0.444
>pathogens_Gpal_scaffold_4323	1605	0.0	1605	0.388
>pathogens_Gpal_scaffold_7797	1068	0.0	1068	0.311
>pathogens_Gpal_scaffold_7182	1114	0.0	1114	0.346
>pathogens_Gpal_scaffold_1732	9008	0.252	6734	0.441
>pathogens_Gpal_scaffold_7610	1082	0.0	1082	0.536
>pathogens_Gpal_scaffold_7042	1126	0.0	1126	0.503
>pathogens_Gpal_scaffold_4797	1455	0.0	1455	0.374
>pathogens_Gpal_scaffold_271	126717	0.0957	114584	0.384
>pathogens_Gpal_scaffold_1604	10512	0.0	10512	0.427
>pathogens_Gpal_scaffold_4525	1538	0.0143	1516	0.42
>pathogens_Gpal_scaffold_6201	1211	0.0	1211	0.387
>pathogens_Gpal_scaffold_5740	1272	0.0	1272	0.37
>pathogens_Gpal_scaffold_224	144830	0.094	131219	0.376
>pathogens_Gpal_scaffold_1374	15582	0.614	6007	0.396
>pathogens_Gpal_scaffold_6560	1167	0.0	1167	0.258
>pathogens_Gpal_scaffold_1333	16541	0.195	13313	0.386
>pathogens_Gpal_scaffold_4651	1503	0.0	1503	0.327
>pathogens_Gpal_scaffold_8981	851	0.0	851	0.276
>pathogens_Gpal_scaffold_8790	1006	0.00795	998	0.432
>pathogens_Gpal_scaffold_916	33007	0.454	18027	0.353
>pathogens_Gpal_scaffold_5815	1263	0.00158	1261	0.48
>pathogens_Gpal_scaffold_4001	1758	0.0	1758	0.257
>pathogens_Gpal_scaffold_7713	1075	0.0	1075	0.354
>pathogens_Gpal_scaffold_6471	1183	0.0	1183	0.276
>pathogens_Gpal_scaffold_4593	1518	0.0	1518	0.529
>pathogens_Gpal_scaffold_56	274641	0.222	213749	0.364
>pathogens_Gpal_scaffold_2081	6192	0.0	6192	0.268
>pathogens_Gpal_scaffold_7057	1125	0.00356	1121	0.317
>pathogens_Gpal_scaffold_1895	7917	0.258	5878	0.425
>pathogens_Gpal_scaffold_3774	1903	0.0	1903	0.276
>pathogens_Gpal_scaffold_3527	2121	0.0	2121	0.278
>pathogens_Gpal_scaffold_8110	1056	0.0	1056	0.295
>pathogens_Gpal_scaffold_2144	5701	0.0	5701	0.353
>pathogens_Gpal_scaffold_83	231959	0.133	201173	0.385
>pathogens_Gpal_scaffold_3283	2393	0.0	2393	0.366
>pathogens_Gpal_scaffold_6878	1141	0.0	1141	0.397
>pathogens_Gpal_scaffold_5065	1393	0.0	1393	0.481
>pathogens_Gpal_scaffold_5535	1303	0.0	1303	0.439
>pathogens_Gpal_scaffold_3492	2158	0.0	2158	0.321
>pathogens_Gpal_scaffold_700	48652	0.0	48652	0.434
>pathogens_Gpal_scaffold_5230	1356	0.0	1356	0.294
>pathogens_Gpal_scaffold_8503	1023	0.0	1023	0.328
>pathogens_Gpal_scaffold_5431	1319	0.000758	1318	0.307
>pathogens_Gpal_scaffold_5423	1326	0.0	1326	0.26
>pathogens_Gpal_scaffold_2165	5482	0.0	5482	0.366
>pathogens_Gpal_scaffold_5763	1270	0.0	1270	0.349
>pathogens_Gpal_scaffold_7379	1098	0.0	1098	0.327
>pathogens_Gpal_scaffold_6094	1225	0.0	1225	0.28
>pathogens_Gpal_scaffold_694	48954	0.295	34535	0.357
>pathogens_Gpal_scaffold_5963	1244	0.0	1244	0.323
>pathogens_Gpal_scaffold_5227	1356	0.0	1356	0.445
>pathogens_Gpal_scaffold_22	354092	0.172	293076	0.395
>pathogens_Gpal_scaffold_1871	8068	0.443	4490	0.306
>pathogens_Gpal_scaffold_1425	14470	0.0927	13129	0.26
>pathogens_Gpal_scaffold_6590	1171	0.0	1171	0.353
>pathogens_Gpal_scaffold_5657	1282	0.0	1282	0.404
>pathogens_Gpal_scaffold_4275	1630	0.0	1630	0.349
>pathogens_Gpal_scaffold_7704	1075	0.0	1075	0.442
>pathogens_Gpal_scaffold_5650	1284	0.00234	1281	0.199
>pathogens_Gpal_scaffold_4028	1743	0.0	1743	0.267
>pathogens_Gpal_scaffold_4390	1584	0.0	1584	0.417
>pathogens_Gpal_scaffold_2227	5119	0.0	5119	0.378
>pathogens_Gpal_scaffold_5897	1251	0.0	1251	0.435
>pathogens_Gpal_scaffold_3936	1793	0.0	1793	0.234
>pathogens_Gpal_scaffold_1499	12405	0.0	12405	0.438
>pathogens_Gpal_scaffold_3644	2016	0.0	2016	0.53
>pathogens_Gpal_scaffold_5952	1244	0.0	1244	0.465
>pathogens_Gpal_scaffold_4656	1502	0.0	1502	0.294
>pathogens_Gpal_scaffold_7270	1102	0.0	1102	0.385
>pathogens_Gpal_scaffold_2736	3439	0.0	3439	0.268
>pathogens_Gpal_scaffold_8727	1009	0.0	1009	0.583
>pathogens_Gpal_scaffold_8630	1018	0.0	1018	0.422
>pathogens_Gpal_scaffold_4671	1495	0.0	1495	0.395
>pathogens_Gpal_scaffold_4493	1545	0.0	1545	0.395
>pathogens_Gpal_scaffold_1101	23556	0.0104	23312	0.371
>pathogens_Gpal_scaffold_5959	1243	0.0	1243	0.34
>pathogens_Gpal_scaffold_179	166485	0.111	147950	0.272
>pathogens_Gpal_scaffold_5480	1310	0.0	1310	0.362
>pathogens_Gpal_scaffold_3654	2001	0.0	2001	0.265
>pathogens_Gpal_scaffold_8596	1018	0.0	1018	0.432
>pathogens_Gpal_scaffold_350	107403	0.281	77260	0.362
>pathogens_Gpal_scaffold_8801	1005	0.0	1005	0.389
>pathogens_Gpal_scaffold_8466	1025	0.00293	1022	0.493
>pathogens_Gpal_scaffold_4874	1438	0.0	1438	0.245
>pathogens_Gpal_scaffold_7148	1115	0.0	1115	0.458
>pathogens_Gpal_scaffold_5349	1331	0.0	1331	0.352
>pathogens_Gpal_scaffold_2390	4345	0.0	4345	0.432
>pathogens_Gpal_scaffold_1725	9065	0.433	5137	0.361
>pathogens_Gpal_scaffold_6829	1138	0.0	1138	0.34
>pathogens_Gpal_scaffold_5409	1322	0.0	1322	0.242
>pathogens_Gpal_scaffold_5489	1306	0.0	1306	0.391
>pathogens_Gpal_scaffold_7963	1045	0.0	1045	0.338
>pathogens_Gpal_scaffold_2128	5786	0.000173	5785	0.355
>pathogens_Gpal_scaffold_295	122722	0.345	80343	0.316
>pathogens_Gpal_scaffold_2956	2933	0.0	2933	0.335
>pathogens_Gpal_scaffold_1663	9791	0.443	5458	0.342
>pathogens_Gpal_scaffold_3501	2153	0.000464	2152	0.389
>pathogens_Gpal_scaffold_205	154635	0.0777	142615	0.339
>pathogens_Gpal_scaffold_6787	1150	0.0	1150	0.35
>pathogens_Gpal_scaffold_6661	1163	0.0	1163	0.414
>pathogens_Gpal_scaffold_9182	515	0.0	515	0.518
>pathogens_Gpal_scaffold_4032	1743	0.0	1743	0.33
>pathogens_Gpal_scaffold_2875	3099	0.0	3099	0.474
>pathogens_Gpal_scaffold_2471	4064	0.000246	4063	0.408
>pathogens_Gpal_scaffold_4368	1588	0.0	1588	0.324
>pathogens_Gpal_scaffold_3055	2736	0.0	2736	0.371
>pathogens_Gpal_scaffold_7678	1076	0.0	1076	0.512
>pathogens_Gpal_scaffold_1679	9583	0.249	7193	0.378
>pathogens_Gpal_scaffold_5792	1266	0.0	1266	0.418
>pathogens_Gpal_scaffold_2629	3630	0.0	3630	0.417
>pathogens_Gpal_scaffold_3424	2226	0.0	2226	0.415
>pathogens_Gpal_scaffold_278	125215	0.112	111191	0.351
>pathogens_Gpal_scaffold_2571	3806	0.139	3278	0.443
>pathogens_Gpal_scaffold_1238	18861	0.0	18861	0.449
>pathogens_Gpal_scaffold_2787	3304	0.0	3304	0.375
>pathogens_Gpal_scaffold_7061	1123	0.0	1123	0.445
>pathogens_Gpal_scaffold_4076	1722	0.00407	1715	0.437
>pathogens_Gpal_scaffold_2274	4867	0.0	4867	0.301
>pathogens_Gpal_scaffold_3240	2454	0.0	2454	0.262
>pathogens_Gpal_scaffold_6369	1195	0.0	1195	0.362
>pathogens_Gpal_scaffold_2851	3160	0.0	3160	0.281
>pathogens_Gpal_scaffold_3533	2118	0.0	2118	0.264
>pathogens_Gpal_scaffold_3153	2573	0.0	2573	0.277
>pathogens_Gpal_scaffold_8678	1013	0.0	1013	0.385
>pathogens_Gpal_scaffold_4790	1461	0.0	1461	0.389
>pathogens_Gpal_scaffold_2846	3171	0.243	2402	0.368
>pathogens_Gpal_scaffold_6300	1201	0.0	1201	0.427
>pathogens_Gpal_scaffold_3478	2172	0.0	2172	0.306
>pathogens_Gpal_scaffold_9025	768	0.0	768	0.335
>pathogens_Gpal_scaffold_1584	10783	0.0	10783	0.387
>pathogens_Gpal_scaffold_482	77649	0.162	65092	0.375
>pathogens_Gpal_scaffold_3211	2496	0.0	2496	0.363
>pathogens_Gpal_scaffold_7193	1115	0.0	1115	0.396
>pathogens_Gpal_scaffold_4242	1642	0.0	1642	0.347
>pathogens_Gpal_scaffold_4164	1680	0.0	1680	0.248
>pathogens_Gpal_scaffold_5972	1242	0.0	1242	0.48
>pathogens_Gpal_scaffold_3669	1994	0.0	1994	0.353
>pathogens_Gpal_scaffold_5630	1287	0.0	1287	0.291
>pathogens_Gpal_scaffold_3750	1922	0.0	1922	0.373
>pathogens_Gpal_scaffold_1108	23353	4.28e-05	23352	0.314
>pathogens_Gpal_scaffold_1860	8120	0.000246	8118	0.294
>pathogens_Gpal_scaffold_1252	18515	0.821	3321	0.292
>pathogens_Gpal_scaffold_6659	1163	0.00086	1162	0.293
>pathogens_Gpal_scaffold_8077	1048	0.0	1048	0.31
>pathogens_Gpal_scaffold_8092	1041	0.0	1041	0.309
>pathogens_Gpal_scaffold_3383	2276	0.0	2276	0.415
>pathogens_Gpal_scaffold_4783	1457	0.0	1457	0.358
>pathogens_Gpal_scaffold_3408	2242	0.0	2242	0.515
>pathogens_Gpal_scaffold_5668	1278	0.0	1278	0.381
>pathogens_Gpal_scaffold_3223	2483	0.0	2483	0.422
>pathogens_Gpal_scaffold_9035	733	0.0	733	0.226
>pathogens_Gpal_scaffold_5542	1301	0.0	1301	0.351
>pathogens_Gpal_scaffold_3220	2486	0.0	2486	0.239
>pathogens_Gpal_scaffold_2042	6572	0.0	6572	0.384
>pathogens_Gpal_scaffold_3603	2052	0.0	2052	0.277
>pathogens_Gpal_scaffold_9083	667	0.0	667	0.306
>pathogens_Gpal_scaffold_2344	4545	0.00022	4544	0.246
>pathogens_Gpal_scaffold_6611	1169	0.024	1141	0.27
>pathogens_Gpal_scaffold_6004	1237	0.000808	1236	0.495
>pathogens_Gpal_scaffold_587	61388	0.258	45548	0.388
>pathogens_Gpal_scaffold_8944	912	0.0	912	0.525
>pathogens_Gpal_scaffold_5150	1372	0.0	1372	0.367
>pathogens_Gpal_scaffold_8708	998	0.0	998	0.355
>pathogens_Gpal_scaffold_9001	811	0.0	811	0.34
>pathogens_Gpal_scaffold_7468	1091	0.0	1091	0.265
>pathogens_Gpal_scaffold_4049	1734	0.0	1734	0.229
>pathogens_Gpal_scaffold_4269	1633	0.0	1633	0.421
>pathogens_Gpal_scaffold_8359	1031	0.0	1031	0.505
>pathogens_Gpal_scaffold_8797	1006	0.0	1006	0.239
>pathogens_Gpal_scaffold_5890	1252	0.02	1227	0.328
>pathogens_Gpal_scaffold_5419	1322	0.0	1322	0.355
>pathogens_Gpal_scaffold_1868	8071	0.0	8071	0.254
>pathogens_Gpal_scaffold_4611	1514	0.0	1514	0.295
>pathogens_Gpal_scaffold_4155	1686	0.0	1686	0.454
>pathogens_Gpal_scaffold_3014	2826	0.0	2826	0.274
>pathogens_Gpal_scaffold_8672	1013	0.0	1013	0.238
>pathogens_Gpal_scaffold_8854	1003	0.0	1003	0.362
>pathogens_Gpal_scaffold_2452	4137	0.0411	3967	0.349
>pathogens_Gpal_scaffold_2388	4346	0.18	3565	0.442
>pathogens_Gpal_scaffold_4209	1655	0.0	1655	0.265
>pathogens_Gpal_scaffold_5786	1267	0.0	1267	0.518
>pathogens_Gpal_scaffold_2118	5898	0.0	5898	0.511
>pathogens_Gpal_scaffold_2609	3672	0.000272	3671	0.381
>pathogens_Gpal_scaffold_584	61617	0.261	45558	0.369
>pathogens_Gpal_scaffold_2139	5715	0.0	5715	0.265
>pathogens_Gpal_scaffold_1745	8918	0.664	2997	0.358
>pathogens_Gpal_scaffold_1350	16200	0.347	10572	0.404
>pathogens_Gpal_scaffold_4140	1692	0.0	1692	0.454
>pathogens_Gpal_scaffold_3923	1804	0.0	1804	0.389
>pathogens_Gpal_scaffold_2972	2907	0.0	2907	0.37
>pathogens_Gpal_scaffold_4489	1548	0.0	1548	0.285
>pathogens_Gpal_scaffold_4057	1733	0.0	1733	0.481
>pathogens_Gpal_scaffold_1073	24856	0.492	12625	0.28
>pathogens_Gpal_scaffold_2383	4376	0.000229	4375	0.342
>pathogens_Gpal_scaffold_1524	11762	0.253	8792	0.438
>pathogens_Gpal_scaffold_3731	1939	0.0	1939	0.477
>pathogens_Gpal_scaffold_3744	1925	0.0	1925	0.403
>pathogens_Gpal_scaffold_171	169703	0.107	151548	0.422
>pathogens_Gpal_scaffold_8218	1038	0.0	1038	0.373
>pathogens_Gpal_scaffold_8302	1034	0.0	1034	0.34
>pathogens_Gpal_scaffold_2797	3267	0.0	3267	0.528
>pathogens_Gpal_scaffold_4698	1484	0.0	1484	0.263
>pathogens_Gpal_scaffold_6506	1178	0.000849	1177	0.407
>pathogens_Gpal_scaffold_573	63751	0.101	57342	0.45
>pathogens_Gpal_scaffold_7113	1121	0.0	1121	0.335
>pathogens_Gpal_scaffold_4134	1696	0.0	1696	0.435
>pathogens_Gpal_scaffold_453	83282	0.0576	78486	0.365
>pathogens_Gpal_scaffold_6034	1229	0.0	1229	0.299
>pathogens_Gpal_scaffold_8997	824	0.0	824	0.394
>pathogens_Gpal_scaffold_3129	2610	0.0	2610	0.25
>pathogens_Gpal_scaffold_4130	1698	0.00177	1695	0.246
>pathogens_Gpal_scaffold_6117	1222	0.0	1222	0.482
>pathogens_Gpal_scaffold_7292	1106	0.000904	1105	0.324
>pathogens_Gpal_scaffold_3120	2635	0.0	2635	0.409
>pathogens_Gpal_scaffold_6273	1201	0.0	1201	0.392
>pathogens_Gpal_scaffold_9118	605	0.0	605	0.395
>pathogens_Gpal_scaffold_4908	1430	0.0	1430	0.43
>pathogens_Gpal_scaffold_137	192795	0.117	170315	0.305
>pathogens_Gpal_scaffold_647	54323	0.196	43685	0.261
>pathogens_Gpal_scaffold_9092	642	0.0	642	0.433
>pathogens_Gpal_scaffold_5883	1253	0.0	1253	0.275
>pathogens_Gpal_scaffold_6054	1230	0.0114	1216	0.436
>pathogens_Gpal_scaffold_2662	3564	0.178	2930	0.259
>pathogens_Gpal_scaffold_4335	1599	0.0	1599	0.269
>pathogens_Gpal_scaffold_4315	1609	0.0	1609	0.326
>pathogens_Gpal_scaffold_7596	1080	0.0	1080	0.332
>pathogens_Gpal_scaffold_9136	583	0.0	583	0.491
>pathogens_Gpal_scaffold_7124	1119	0.00179	1117	0.439
>pathogens_Gpal_scaffold_2374	4439	0.0	4439	0.344
>pathogens_Gpal_scaffold_6241	1206	0.0	1206	0.295
>pathogens_Gpal_scaffold_6723	1156	0.0	1156	0.359
>pathogens_Gpal_scaffold_5303	1342	0.0	1342	0.472
>pathogens_Gpal_scaffold_384	98377	0.116	86923	0.349
>pathogens_Gpal_scaffold_5665	1281	0.00156	1279	0.335
>pathogens_Gpal_scaffold_3782	1898	0.0	1898	0.281
>pathogens_Gpal_scaffold_8038	1050	0.0	1050	0.46
>pathogens_Gpal_scaffold_1883	8002	0.667	2662	0.455
>pathogens_Gpal_scaffold_3182	2535	0.0	2535	0.254
>pathogens_Gpal_scaffold_8536	1021	0.00979	1011	0.38
>pathogens_Gpal_scaffold_7025	1127	0.0	1127	0.336
>pathogens_Gpal_scaffold_6622	1168	0.0	1168	0.46
>pathogens_Gpal_scaffold_7566	1085	0.0	1085	0.452
>pathogens_Gpal_scaffold_6904	1137	0.0	1137	0.355
>pathogens_Gpal_scaffold_5367	1323	0.0	1323	0.261
>pathogens_Gpal_scaffold_5679	1281	0.0	1281	0.212
>pathogens_Gpal_scaffold_4676	1495	0.0	1495	0.329
>pathogens_Gpal_scaffold_1111	23299	0.585	9677	0.269
>pathogens_Gpal_scaffold_968	30084	0.0755	27812	0.414
>pathogens_Gpal_scaffold_1579	10802	0.0	10802	0.383
>pathogens_Gpal_scaffold_2335	4600	0.0	4600	0.274
>pathogens_Gpal_scaffold_8375	1029	0.0	1029	0.255
>pathogens_Gpal_scaffold_8483	1024	0.0166	1007	0.29
>pathogens_Gpal_scaffold_344	109546	0.283	78525	0.311
>pathogens_Gpal_scaffold_3757	1916	0.0	1916	0.271
>pathogens_Gpal_scaffold_618	58273	0.273	42358	0.433
>pathogens_Gpal_scaffold_3894	1818	0.0	1818	0.406
>pathogens_Gpal_scaffold_6822	1145	0.0	1145	0.271
>pathogens_Gpal_scaffold_776	43056	0.373	27000	0.402
>pathogens_Gpal_scaffold_7737	1072	0.0	1072	0.214
>pathogens_Gpal_scaffold_4828	1451	0.0	1451	0.437
>pathogens_Gpal_scaffold_2100	6045	0.0	6045	0.377
>pathogens_Gpal_scaffold_7454	1092	0.0	1092	0.279
>pathogens_Gpal_scaffold_2075	6236	0.0	6236	0.454
>pathogens_Gpal_scaffold_7488	1093	0.0	1093	0.306
>pathogens_Gpal_scaffold_9099	631	0.0	631	0.338
>pathogens_Gpal_scaffold_7375	1102	0.0	1102	0.455
>pathogens_Gpal_scaffold_1537	11573	0.0557	10928	0.258
>pathogens_Gpal_scaffold_9073	687	0.0	687	0.309
>pathogens_Gpal_scaffold_9103	624	0.0	624	0.436
>pathogens_Gpal_scaffold_6149	1218	0.0	1218	0.327
>pathogens_Gpal_scaffold_4378	1585	0.0	1585	0.317
>pathogens_Gpal_scaffold_515	72338	0.171	59937	0.341
>pathogens_Gpal_scaffold_6014	1236	0.000809	1235	0.374
>pathogens_Gpal_scaffold_4911	1429	0.0014	1427	0.314
>pathogens_Gpal_scaffold_3963	1778	0.0	1778	0.437
>pathogens_Gpal_scaffold_5812	1265	0.0	1265	0.372
>pathogens_Gpal_scaffold_5572	1293	0.0	1293	0.327
>pathogens_Gpal_scaffold_2877	3097	0.0	3097	0.241
>pathogens_Gpal_scaffold_3517	2131	0.0	2131	0.362
>pathogens_Gpal_scaffold_1651	9939	0.458	5391	0.356
>pathogens_Gpal_scaffold_544	68814	0.051	65304	0.429
>pathogens_Gpal_scaffold_7697	1077	0.0	1077	0.433
>pathogens_Gpal_scaffold_6103	1215	0.0	1215	0.24
>pathogens_Gpal_scaffold_8518	1022	0.0	1022	0.421
>pathogens_Gpal_scaffold_106	216064	0.0816	198441	0.334
>pathogens_Gpal_scaffold_165	172605	0.0664	161140	0.341
>pathogens_Gpal_scaffold_7615	1084	0.0	1084	0.347
>pathogens_Gpal_scaffold_3327	2332	0.0	2332	0.428
>pathogens_Gpal_scaffold_1259	18424	0.859	2598	0.503
>pathogens_Gpal_scaffold_146	188046	0.167	156657	0.371
>pathogens_Gpal_scaffold_7900	1061	0.0104	1050	0.47
>pathogens_Gpal_scaffold_2921	3008	0.0	3008	0.551
>pathogens_Gpal_scaffold_1404	14860	0.000135	14858	0.358
>pathogens_Gpal_scaffold_6439	1184	0.0	1184	0.386
>pathogens_Gpal_scaffold_2779	3331	0.0	3331	0.382
>pathogens_Gpal_scaffold_7923	1057	0.0	1057	0.36
>pathogens_Gpal_scaffold_70	255029	0.125	223102	0.361
>pathogens_Gpal_scaffold_2149	5659	0.237	4318	0.261
>pathogens_Gpal_scaffold_3794	1892	0.0	1892	0.572
>pathogens_Gpal_scaffold_5383	1328	0.0	1328	0.465
>pathogens_Gpal_scaffold_4744	1469	0.0	1469	0.355
>pathogens_Gpal_scaffold_5947	1244	0.0	1244	0.277
>pathogens_Gpal_scaffold_5148	1373	0.0	1373	0.415
>pathogens_Gpal_scaffold_7655	1080	0.0	1080	0.488
>pathogens_Gpal_scaffold_7563	1083	0.0	1083	0.366
>pathogens_Gpal_scaffold_2904	3060	0.000327	3059	0.264
>pathogens_Gpal_scaffold_7987	1055	0.0	1055	0.387
>pathogens_Gpal_scaffold_4623	1510	0.0	1510	0.526
>pathogens_Gpal_scaffold_2677	3540	0.0	3540	0.279
>pathogens_Gpal_scaffold_3956	1774	0.0	1774	0.303
>pathogens_Gpal_scaffold_529	70376	0.261	52008	0.436
>pathogens_Gpal_scaffold_5402	1324	0.0	1324	0.331
>pathogens_Gpal_scaffold_7572	1084	0.0083	1075	0.447
>pathogens_Gpal_scaffold_8070	1048	0.00286	1045	0.367
>pathogens_Gpal_scaffold_8622	1008	0.0	1008	0.339
>pathogens_Gpal_scaffold_7105	1142	0.0	1142	0.354
>pathogens_Gpal_scaffold_492	76013	0.0801	69923	0.281
>pathogens_Gpal_scaffold_1364	15904	0.0	15904	0.439
>pathogens_Gpal_scaffold_1006	27850	0.534	12983	0.357
>pathogens_Gpal_scaffold_7507	1088	0.0	1088	0.553
>pathogens_Gpal_scaffold_8183	1041	0.0	1041	0.283
>pathogens_Gpal_scaffold_8527	1023	0.0	1023	0.347
>pathogens_Gpal_scaffold_9187	511	0.0	511	0.362
>pathogens_Gpal_scaffold_8479	1025	0.0	1025	0.463
>pathogens_Gpal_scaffold_2597	3703	0.00027	3702	0.391
>pathogens_Gpal_scaffold_8562	1020	0.0	1020	0.456
>pathogens_Gpal_scaffold_3316	2354	0.0	2354	0.421
>pathogens_Gpal_scaffold_8915	980	0.0	980	0.289
>pathogens_Gpal_scaffold_2420	4237	0.0	4237	0.259
>pathogens_Gpal_scaffold_8145	1044	0.0	1044	0.472
>pathogens_Gpal_scaffold_2216	5188	0.0	5188	0.454
>pathogens_Gpal_scaffold_4341	1596	0.0	1596	0.382
>pathogens_Gpal_scaffold_7123	1117	0.0	1117	0.323
>pathogens_Gpal_scaffold_6616	1167	0.0	1167	0.422
>pathogens_Gpal_scaffold_2522	3923	0.22	3061	0.338
>pathogens_Gpal_scaffold_4448	1558	0.0	1558	0.248
>pathogens_Gpal_scaffold_8327	1032	0.0	1032	0.346
>pathogens_Gpal_scaffold_39	303649	0.0809	279071	0.373
